,link, theme,Unnamed: 2,metadata,theme2
1082,https://www.avito.ru/all/fototehnika?cd=1,,,"Купить фототехнику во всех регионах с доставкой: фотоаппараты, объективы, оборудование | Недорогие фототовары | Авито,Продажа фототехникиSigma 50-100mm f/1.8 Canon,Гарпия 130W антидроновое ружье,Оборудование для фотостудии,Объектив Sony Selp 16-50,Очки ночного видения Edge GS 1x20 резерв,Сумка рюкзак кейс dji mini 3 pro rc n1,Цифровой фотоаппарат,DJI Mavic 3T Thermal квадрокоптер,Объектив 70-200 f4,Зеркальный фотоаппарат nikon d3100,Объектив Sigma DC 18-50 2.8 EX для Canon,Адаптеры для любых фотокамер M42, Canon, Sony и др,Skyeye 7+km aeroscope,Canon eos 50D,Антидроновое ружье парс-ну,Зеркальный фотоаппарат canon eos 100d,Штатив монопод селфи-палка 1530 мм Bluetooth,Fujifilm X-S20 body,Компактный фотоаппарат nikon,Квадрокоптер DJI Mavic 3T Thermal,Квадрокоптер дрон коптер dji mavic air2 combo,Z.6372 фотоаппарат Canon 1000D Kit 18-55 10.5мп,Зеркальный фотоаппарат canon 70d,Цифровой микроскоп,Объектив canon,Детский фотоаппарат,Объектив для sony fe 24-70/2,8 gmii,Объективы СССР М42 огромный ассортимент,DJI квадрокоптер фото видео аэросъемка,Фотоаппарат,Плёночный фотоаппарат Зоркий 6,Canon EF 70-200mm f/2.8L USM,Видео свет RGB освещение цветной для фото и видео,Аккумулятор dji Mavic 3,Фотоаппарат Смена 8М,Объектив canon 50mm 1 8,Фотоаппарат Konica Minolta,Бинокль тактический Zeiss Terra ED Pocket 8х25,Pentax-FA 35mm F2 AL,Nanlite 360 диодный свет 120 Watt 4kit,Tokina AT-X 17 мм 1:3.5 (байонет Nikon F),Фотоаппарат зенит ет,Стабилизатор Dji osmo mobile 3,Nicon coolpix s2600. Цифровой фотоаппарат,Загрузите приложение Авито,Антидроновое ружье Гарпия про 6 каналов,Окуляр 3,2mm TMB Planetary II для телескопа,Dji mini 4 pro RC2 fly More Combo Plus В наличии,Dji mavic air 2 fly more combo,Объектив Sigma 18-250mm f3.5-6.3 DC OS HSM Sony,Tokina atx-m 85mm F1.8 FE Sony","Фото, видео и аудиотехника"
1083,https://www.diad-logistic.com.ua/ru/perevozki-s-temperaturnym-rezhimom,,,"Грузовые перевозки рефрижераторами доставка грузов с температурным режимом Киев, Винница, Днепр,Грузовые перевозки рефрижераторами доставка грузов с температурным режимом Киев, Винница, ДнепрПеревозки с температурным режимомДоставка грузов с температурным режимомАдрес:,Холодная логистика,E-mail:,Телефон:",Грузоперевозки и транспортные услуги
1084,https://vc.ru/marketing/86249-kompleksnoe-prodvizhenie-biznesa-v-internete-ono-vam-nado,,,"Комплексное продвижение бизнеса в интернете — оно вам надо? — Маркетинг на vc.ru,Комплексное продвижение бизнеса в интернете — оно вам надо?Польза от сквозной аналитики в цифрах:,Сео-продвижение,Контекстная реклама с предварительным расчетом рекламной кампании,Сквозная аналитика,Аудит сайта,Что входит в комплексную услугу,Рекомендация как проверить подрядчика, который занимается комплексным продвижением вашего сайта",Создание и продвижение сайтов
1085,https://www.wildberries.ru/catalog/bytovaya-tehnika/krupnaya-bytovaya-tehnika/holodilniki,,,"Подтвердите свой возраст,Приложение Wildberries,Партнерам,Покупателям,Мы в соцсетях,Компания,Наши проекты",unmatched
1086,https://www.avito.ru/all/predlozheniya_uslug/obuchenie_kursy-ASgBAgICAUSYC7afAQ?cd=1,,,"Обучение, курсы, репетиторы во всех регионах | Услуги на Авито,Обучение, курсы, репетиторыИнструктор по вождению,Магия Приворот Гадание Таролог Верну мужа Гадалка,Репетитор по обществознанию,Гадание. Приворот. Снятие порчи. Обучение,Репетитор по английскому языку онлайн,Гадалка,Педагог и Репетитор по флейте,Приворот. Верну мужа, жену. Гадание. Обучение,Гадание на картах таро,Приворот Гадание онлайн Снятие порчи Снятие сглаза,Женский коуч (наставник),Танцы для детей,Обучение/образование/аттестат/диплом,Занятие боксом,Тренер по фигурному катанию проекта лп 2021,Гадание. Приворот. Защита. Снятие порчи. Обучение,Гадание Приворот/Возврат любимых/Обучение,Аренда танцевальных залов,Тренировки по боксу для мужчин, девушек, детей,Персональный тренер; растяжка, силовые,Уроки игры на гитаре, барабанах и вокала,Репетитор по химии онлайн,Гадание на картах таро Таролог Магия Гадалка,Коуч личностного роста Онлайн,Обучение муж и жен депиляции (шугаринг+ воск),Студия движения и умного фитнеса ""О Теле"",Автошкола Любые Категории,Студия растяжки в Купчино,Автоинструктор по вождению МКПП,Обучение маникюру,Репетитор/тренер по шахматам для детей,Гадания на картах таро любовная магия привороты,Автоинструктор, Инструктор по вождению МКПП, АКПП,Тренер по хоккею,Репетитор по математике,Обучение курсу «Мастер-бровист»,Репетитор по английскому языку,Обучение сварки,Курсовые работы,Приворот. Верну мужа,жену. Гармонизация. обучение,Загрузите приложение Авито,Тренер по воркауту,Репетитор по английскому языку 1-8 классы,Репетитор по физике,Гадание на картах таро Таролог Магия Приворот,Почасовая аренда кабинета психолога,Телеграм канал",Банки и кредиты
1087,https://lazurit.com/,,,"Лазурит: интернет-магазин мебели, официальный сайт фабрики мебели,Интернет-магазин мебели ЛазуритВаша корзина,Весь каталог мебели LAZURIT у вас в смартфоне,кот Пуфик!36 599 ₽,Ваша корзина,Знакомьтесь,,Что-то пошло не так!,Рекомендованные товары,«Лазурит» — крупнейший мебельный магазин в России",Мебель
1088,https://www.azeta.lv/ru/soveti-i-statji/dlia-khoroshego-samochuvstviia/beremennost,,,,unmatched
1089,https://lenta.ru/news/2022/10/03/ru_bel_banks/,,,"На Украине призвали отключить от SWIFT все российские и белорусские банки: Украина: Бывший СССР: Lenta.ru,На Украине призвали отключить от SWIFT все российские и белорусские банкиМакгрегор сделал заявление о продолжении карьеры,В России создали подразделение МЧС для «санитарной обработки населения»,Москвичей предупредили о дождях,На Украине сообщили о пострадавших после взрыва на нефтепроводе,Военкор рассказал об обстановке в Клещеевке,Москвичам предложили выбрать аромат на «голубой» линии метро,Крупный пожар в Дагестане охватил 20 домов,В Москве резко упало количество сдаваемых в аренду квартир,На Крымском мосту временно перекрыли движение транспорта,В США представили проект бюджета без помощи Киеву",Российский туризм
1090,https://www.stu.lipetsk.ru/struct/management/rector/sub/buh/,,,"Бухгалтерия - ЛГТУ,Липецкий государственный технический университетБухгалтерия,Главный бухгалтер – Язовская Татьяна Викторовна,Структура бухгалтерии,30/09",Бухгалтерские услуги
1091,https://flors.ru/catalog/bukety/bukety-pod-zakaz,,,,unmatched
1092,https://www.pepper.ru/deals/xolodilnik-hisense-rb222d4aw1-178l-303767,,,"Холодильник двухкамерный Hisense RB222D4AW1, 178л ,Холодильник двухкамерный Hisense RB222D4AW1, 178л6 комментариевПодробнее о скидке",Бытовая техника
1093,http://www.golfstriminform.ru/byvaet/zvezda-doma-2-lera-frost-vyshla-zamuzh-za-deputata-tkacheva/,,,"Звезда «Дома-2» Лера Фрост вышла замуж за депутата Ткачева - ИА Гольфстрим,Звезда «Дома-2» Лера Фрост вышла замуж за депутата ТкачеваGolfStrimInformОставить комментарий Cancel Reply",unmatched
1094,https://megogo.ru/ru/tv/channels/,,,_ssl.c:980: The handshake operation timed out,unmatched
1095,https://www.onlinetrade.ru/catalogue/audiotekhnika-c388/,,,,unmatched
1096,https://sbermegamarket.ru/catalog/tovary-dlya-doma/,,,,unmatched
1097,https://support.google.com/websearch/answer/106318?hl=ru,,,"Как избегать фишинговых атак и сообщать о них - Cправка - Google Поиск,Как избегать фишинговых атак и сообщать о нихМеня обманули или ввели в заблуждение на одном из сайтов,Требуется помощь?,Ещё по теме,Как избежать фишинговой атаки,Какую информацию могут запрашивать фишинговые сайты:,Как работает фишинг,Как сообщить о фишинговом сайтеПопробуйте следующее:",unmatched
